ID,gesture,keypoints
40,2,"[[0.0, 0.0, 0.0], [56.0, -6.0, 102.36678244877041], [96.0, -32.0, 158.79243764662033], [117.0, -45.0, 207.69175082654405], [132.0, -47.0, 254.99999474706402], [127.0, -115.0, 86.31672253780195], [156.0, -72.0, 157.37953333168497], [138.0, -36.0, 208.62852441752005], [111.0, -27.0, 237.829654315754], [121.0, -122.0, 63.64108454256547], [147.0, -72.0, 150.30139554440896], [123.0, -36.0, 205.38390417171075], [93.0, -26.0, 230.06825716383395], [110.0, -111.0, 54.38633746226948], [137.0, -61.0, 135.9760480974909], [117.0, -32.0, 170.2549023086295], [91.0, -26.0, 176.7202169467232], [101.0, -88.0, 53.77235233389058], [123.0, -44.0, 112.58185074543948], [106.0, -22.0, 138.37212718608572], [83.0, -18.0, 149.00542220983604], [-880.0, -294.0, -5.252935975460853e-06], [-880.0, -294.0, -5.252935975460853e-06], [-880.0, -294.0, -5.252935975460853e-06], [-880.0, -294.0, -5.252935975460853e-06], [-880.0, -294.0, -5.252935975460853e-06], [-880.0, -294.0, -5.252935975460853e-06], [-880.0, -294.0, -5.252935975460853e-06], [-880.0, -294.0, -5.252935975460853e-06], [-880.0, -294.0, -5.252935975460853e-06], [-880.0, -294.0, -5.252935975460853e-06], [-880.0, -294.0, -5.252935975460853e-06], [-880.0, -294.0, -5.252935975460853e-06], [-880.0, -294.0, -5.252935975460853e-06], [-880.0, -294.0, -5.252935975460853e-06], [-880.0, -294.0, -5.252935975460853e-06], [-880.0, -294.0, -5.252935975460853e-06], [-880.0, -294.0, -5.252935975460853e-06], [-880.0, -294.0, -5.252935975460853e-06], [-880.0, -294.0, -5.252935975460853e-06], [-880.0, -294.0, -5.252935975460853e-06], [-880.0, -294.0, -5.252935975460853e-06]]"
41,2,"[[0.0, 0.0, 0.0], [64.0, 44.0, 30.869020477409446], [134.0, 38.0, 54.217410224455804], [187.0, 19.0, 75.90326906406231], [209.0, -17.0, 118.22531127055775], [127.0, -119.0, 177.6985581276367], [193.0, -61.0, 218.74757147553657], [166.0, -23.0, 251.8092295948576], [134.0, -21.0, 255.0], [131.0, -134.0, 137.79766716654078], [204.0, -59.0, 126.20713318312235], [161.0, -19.0, 118.41058242269082], [130.0, -28.0, 123.57921493783843], [135.0, -134.0, 98.74593678289216], [200.0, -51.0, 87.32064280515333], [156.0, -15.0, 99.81123573612047], [125.0, -27.0, 116.89537605412964], [139.0, -122.0, 56.757242961130956], [188.0, -54.0, 77.13554396524923], [155.0, -28.0, 92.14230385729147], [125.0, -40.0, 108.46939025400675], [-895.0, -543.0, 6.638969207359763e-06], [-895.0, -543.0, 6.638969207359763e-06], [-895.0, -543.0, 6.638969207359763e-06], [-895.0, -543.0, 6.638969207359763e-06], [-895.0, -543.0, 6.638969207359763e-06], [-895.0, -543.0, 6.638969207359763e-06], [-895.0, -543.0, 6.638969207359763e-06], [-895.0, -543.0, 6.638969207359763e-06], [-895.0, -543.0, 6.638969207359763e-06], [-895.0, -543.0, 6.638969207359763e-06], [-895.0, -543.0, 6.638969207359763e-06], [-895.0, -543.0, 6.638969207359763e-06], [-895.0, -543.0, 6.638969207359763e-06], [-895.0, -543.0, 6.638969207359763e-06], [-895.0, -543.0, 6.638969207359763e-06], [-895.0, -543.0, 6.638969207359763e-06], [-895.0, -543.0, 6.638969207359763e-06], [-895.0, -543.0, 6.638969207359763e-06], [-895.0, -543.0, 6.638969207359763e-06], [-895.0, -543.0, 6.638969207359763e-06], [-895.0, -543.0, 6.638969207359763e-06]]"
42,0,"[[0.0, 0.0, 0.0], [89.0, -18.0, -24.623629726653604], [157.0, -76.0, -45.75981827024813], [206.0, -134.0, -71.53353775292729], [245.0, -182.0, -99.19514870204023], [90.0, -209.0, -13.227828264315633], [134.0, -289.0, -41.14808251430725], [178.0, -314.0, -58.82814095518586], [219.0, -319.0, -71.49224072440498], [46.0, -230.0, -32.27923082378439], [69.0, -335.0, -62.353522003430214], [108.0, -384.0, -94.72665955429122], [150.0, -413.0, -119.45744073973916], [2.0, -228.0, -57.671098956904046], [5.0, -335.0, -89.15728359719441], [32.0, -393.0, -124.87365902666687], [66.0, -432.0, -150.58311120332004], [-42.0, -208.0, -86.27555378549161], [-66.0, -290.0, -116.84398982745674], [-66.0, -349.0, -142.99009090138537], [-51.0, -398.0, -163.6921237728813], [-9.0, -211.0, -1.8533982881763222e-06], [64.0, -208.0, -2.0382674005189187], [111.0, -232.0, -29.790446792050687], [143.0, -264.0, -56.14401961742644], [169.0, -292.0, -87.51631418137134], [84.0, -257.0, -112.93256645024047], [115.0, -305.0, -157.96322637808385], [142.0, -332.0, -182.4214224397923], [167.0, -351.0, -202.54602773333545], [43.0, -282.0, -134.78045975321575], [78.0, -345.0, -194.50955627377792], [115.0, -383.0, -227.73100877209572], [151.0, -408.0, -254.95936633240413], [-1.0, -297.0, -148.434642570256], [29.0, -366.0, -203.18674444103294], [60.0, -406.0, -232.22751648643273], [95.0, -435.0, -255.0], [-41.0, -302.0, -157.62002142419226], [-29.0, -348.0, -201.87904643031314], [-18.0, -375.0, -224.16385847229668], [-4.0, -397.0, -244.72768740298227]]"
43,0,"[[0.0, 0.0, 0.0], [94.0, -22.0, -42.38643713167764], [165.0, -96.0, -74.47506717683996], [214.0, -162.0, -121.90045971060218], [255.0, -204.0, -174.21403619236605], [89.0, -228.0, 34.63555921719171], [134.0, -311.0, 2.4985071650738746], [170.0, -357.0, -26.999493188990186], [204.0, -395.0, -54.40755889726432], [43.0, -253.0, -7.607808081524922], [67.0, -358.0, -14.656273038647527], [93.0, -422.0, -53.916762490702666], [114.0, -481.0, -97.74774237226772], [-5.0, -251.0, -67.58062183046567], [-5.0, -357.0, -85.88874415668445], [3.0, -429.0, -134.73481946508127], [11.0, -492.0, -183.23232541056234], [-54.0, -227.0, -138.67194623113562], [-101.0, -305.0, -164.29542334675642], [-134.0, -359.0, -191.81327945136883], [-159.0, -409.0, -220.3644407828083], [-393.0, -619.0, -3.552893267055879e-05], [-393.0, -619.0, -3.552893267055879e-05], [-393.0, -619.0, -3.552893267055879e-05], [-393.0, -619.0, -3.552893267055879e-05], [-393.0, -619.0, -3.552893267055879e-05], [-393.0, -619.0, -3.552893267055879e-05], [-393.0, -619.0, -3.552893267055879e-05], [-393.0, -619.0, -3.552893267055879e-05], [-393.0, -619.0, -3.552893267055879e-05], [-393.0, -619.0, -3.552893267055879e-05], [-393.0, -619.0, -3.552893267055879e-05], [-393.0, -619.0, -3.552893267055879e-05], [-393.0, -619.0, -3.552893267055879e-05], [-393.0, -619.0, -3.552893267055879e-05], [-393.0, -619.0, -3.552893267055879e-05], [-393.0, -619.0, -3.552893267055879e-05], [-393.0, -619.0, -3.552893267055879e-05], [-393.0, -619.0, -3.552893267055879e-05], [-393.0, -619.0, -3.552893267055879e-05], [-393.0, -619.0, -3.552893267055879e-05], [-393.0, -619.0, -3.552893267055879e-05]]"
44,0,"[[0.0, 0.0, 0.0], [105.0, -24.0, -50.448779106082014], [181.0, -96.0, -93.36636879893646], [233.0, -159.0, -151.17875682891622], [278.0, -201.0, -214.02683860152268], [105.0, -232.0, 20.071025921818688], [149.0, -320.0, -14.057921786532802], [184.0, -370.0, -47.99220541095184], [215.0, -414.0, -80.21347069797056], [53.0, -257.0, -20.876089360458252], [77.0, -366.0, -27.771372654007536], [101.0, -431.0, -68.66526763352155], [120.0, -493.0, -115.82361927057902], [1.0, -254.0, -79.77341187261703], [1.0, -361.0, -94.35864273992956], [8.0, -433.0, -144.81338827551428], [15.0, -499.0, -197.60151968546745], [-51.0, -229.0, -150.25344298346758], [-102.0, -310.0, -173.154071807496], [-138.0, -360.0, -202.53188604350544], [-167.0, -410.0, -234.9289740781813], [-391.0, -646.0, -2.827962669016415e-05], [-391.0, -646.0, -2.827962669016415e-05], [-391.0, -646.0, -2.827962669016415e-05], [-391.0, -646.0, -2.827962669016415e-05], [-391.0, -646.0, -2.827962669016415e-05], [-391.0, -646.0, -2.827962669016415e-05], [-391.0, -646.0, -2.827962669016415e-05], [-391.0, -646.0, -2.827962669016415e-05], [-391.0, -646.0, -2.827962669016415e-05], [-391.0, -646.0, -2.827962669016415e-05], [-391.0, -646.0, -2.827962669016415e-05], [-391.0, -646.0, -2.827962669016415e-05], [-391.0, -646.0, -2.827962669016415e-05], [-391.0, -646.0, -2.827962669016415e-05], [-391.0, -646.0, -2.827962669016415e-05], [-391.0, -646.0, -2.827962669016415e-05], [-391.0, -646.0, -2.827962669016415e-05], [-391.0, -646.0, -2.827962669016415e-05], [-391.0, -646.0, -2.827962669016415e-05], [-391.0, -646.0, -2.827962669016415e-05], [-391.0, -646.0, -2.827962669016415e-05]]"
45,0,"[[0.0, 0.0, 0.0], [104.0, -25.0, -47.59520572632553], [184.0, -92.0, -93.26276517987037], [242.0, -148.0, -153.4498546816871], [289.0, -189.0, -219.04802415060627], [116.0, -230.0, 6.732217810581972], [164.0, -317.0, -33.0359709098737], [202.0, -366.0, -70.994651584201], [238.0, -411.0, -105.28671553439759], [67.0, -254.0, -36.02552885091623], [94.0, -364.0, -49.252107376391336], [121.0, -430.0, -90.44780010543627], [143.0, -491.0, -137.0986943345295], [17.0, -252.0, -95.47502119875222], [20.0, -359.0, -113.7821319880851], [34.0, -430.0, -162.06251523209605], [48.0, -498.0, -213.0050496382686], [-35.0, -226.0, -166.04684695952216], [-85.0, -307.0, -188.5565042997744], [-119.0, -359.0, -216.4720562638076], [-147.0, -412.0, -248.26778218941803], [-403.0, -640.0, -2.051230606525678e-05], [-403.0, -640.0, -2.051230606525678e-05], [-403.0, -640.0, -2.051230606525678e-05], [-403.0, -640.0, -2.051230606525678e-05], [-403.0, -640.0, -2.051230606525678e-05], [-403.0, -640.0, -2.051230606525678e-05], [-403.0, -640.0, -2.051230606525678e-05], [-403.0, -640.0, -2.051230606525678e-05], [-403.0, -640.0, -2.051230606525678e-05], [-403.0, -640.0, -2.051230606525678e-05], [-403.0, -640.0, -2.051230606525678e-05], [-403.0, -640.0, -2.051230606525678e-05], [-403.0, -640.0, -2.051230606525678e-05], [-403.0, -640.0, -2.051230606525678e-05], [-403.0, -640.0, -2.051230606525678e-05], [-403.0, -640.0, -2.051230606525678e-05], [-403.0, -640.0, -2.051230606525678e-05], [-403.0, -640.0, -2.051230606525678e-05], [-403.0, -640.0, -2.051230606525678e-05], [-403.0, -640.0, -2.051230606525678e-05], [-403.0, -640.0, -2.051230606525678e-05]]"
46,0,"[[0.0, 0.0, 0.0], [103.0, -14.0, -49.887719514204605], [188.0, -75.0, -96.01105839655989], [249.0, -128.0, -155.79530058833302], [296.0, -167.0, -221.95882006703349], [129.0, -214.0, 3.574226986005442], [182.0, -298.0, -39.08990758305919], [223.0, -346.0, -78.46147095729529], [261.0, -389.0, -113.16519833145395], [84.0, -241.0, -37.19685759825475], [121.0, -347.0, -52.13527711674564], [155.0, -408.0, -93.31489875771561], [185.0, -465.0, -139.15790065961374], [35.0, -243.0, -95.02554634147188], [50.0, -353.0, -117.93358839309758], [72.0, -424.0, -169.3116923061057], [92.0, -493.0, -221.87721795887424], [-18.0, -224.0, -163.53462348917634], [-59.0, -308.0, -188.8411681831661], [-92.0, -362.0, -218.32455052221678], [-119.0, -417.0, -251.42577301399456], [-429.0, -618.0, -1.712518036356414e-05], [-429.0, -618.0, -1.712518036356414e-05], [-429.0, -618.0, -1.712518036356414e-05], [-429.0, -618.0, -1.712518036356414e-05], [-429.0, -618.0, -1.712518036356414e-05], [-429.0, -618.0, -1.712518036356414e-05], [-429.0, -618.0, -1.712518036356414e-05], [-429.0, -618.0, -1.712518036356414e-05], [-429.0, -618.0, -1.712518036356414e-05], [-429.0, -618.0, -1.712518036356414e-05], [-429.0, -618.0, -1.712518036356414e-05], [-429.0, -618.0, -1.712518036356414e-05], [-429.0, -618.0, -1.712518036356414e-05], [-429.0, -618.0, -1.712518036356414e-05], [-429.0, -618.0, -1.712518036356414e-05], [-429.0, -618.0, -1.712518036356414e-05], [-429.0, -618.0, -1.712518036356414e-05], [-429.0, -618.0, -1.712518036356414e-05], [-429.0, -618.0, -1.712518036356414e-05], [-429.0, -618.0, -1.712518036356414e-05], [-429.0, -618.0, -1.712518036356414e-05]]"
47,0,"[[0.0, 0.0, 0.0], [99.0, -6.0, -64.18784311004731], [186.0, -61.0, -116.93953071383095], [250.0, -109.0, -179.16950966672948], [299.0, -146.0, -246.916988282485], [133.0, -208.0, -18.77693668328527], [190.0, -290.0, -66.52443476098114], [234.0, -334.0, -108.27415320549039], [275.0, -375.0, -144.04406017617623], [92.0, -237.0, -51.069878599260534], [134.0, -342.0, -72.93740609811334], [174.0, -401.0, -116.53750209636647], [210.0, -458.0, -163.0589869585169], [44.0, -241.0, -100.41632935730192], [61.0, -353.0, -128.08057822411382], [82.0, -425.0, -180.06489593981388], [105.0, -492.0, -231.5973006954266], [-9.0, -224.0, -161.04809033127572], [-44.0, -312.0, -190.19508471985932], [-71.0, -370.0, -221.56696097821822], [-92.0, -426.0, -255.0], [-463.0, -606.0, -2.17637887658384e-05], [-463.0, -606.0, -2.17637887658384e-05], [-463.0, -606.0, -2.17637887658384e-05], [-463.0, -606.0, -2.17637887658384e-05], [-463.0, -606.0, -2.17637887658384e-05], [-463.0, -606.0, -2.17637887658384e-05], [-463.0, -606.0, -2.17637887658384e-05], [-463.0, -606.0, -2.17637887658384e-05], [-463.0, -606.0, -2.17637887658384e-05], [-463.0, -606.0, -2.17637887658384e-05], [-463.0, -606.0, -2.17637887658384e-05], [-463.0, -606.0, -2.17637887658384e-05], [-463.0, -606.0, -2.17637887658384e-05], [-463.0, -606.0, -2.17637887658384e-05], [-463.0, -606.0, -2.17637887658384e-05], [-463.0, -606.0, -2.17637887658384e-05], [-463.0, -606.0, -2.17637887658384e-05], [-463.0, -606.0, -2.17637887658384e-05], [-463.0, -606.0, -2.17637887658384e-05], [-463.0, -606.0, -2.17637887658384e-05], [-463.0, -606.0, -2.17637887658384e-05]]"
48,0,"[[0.0, 0.0, 0.0], [105.0, 1.0, -10.433326229102192], [186.0, -40.0, -28.42870599537912], [248.0, -80.0, -63.37740206444653], [293.0, -113.0, -103.95881228008378], [140.0, -194.0, 49.596299989877906], [196.0, -271.0, 20.89483388173167], [241.0, -310.0, -11.514542070047384], [283.0, -343.0, -38.67584016362494], [106.0, -226.0, 5.890137311546823], [151.0, -326.0, -9.003944090430196], [193.0, -377.0, -52.150526395752166], [231.0, -422.0, -91.8490728624029], [67.0, -238.0, -50.63168773787717], [92.0, -343.0, -70.43434411553693], [121.0, -405.0, -120.9835128480865], [149.0, -459.0, -165.14951594904858], [22.0, -232.0, -113.47986746907178], [5.0, -323.0, -139.08469154964374], [-3.0, -387.0, -173.70172534034037], [-4.0, -446.0, -205.4037000101221], [-595.0, -536.0, -1.4841264999176929e-05], [-595.0, -536.0, -1.4841264999176929e-05], [-595.0, -536.0, -1.4841264999176929e-05], [-595.0, -536.0, -1.4841264999176929e-05], [-595.0, -536.0, -1.4841264999176929e-05], [-595.0, -536.0, -1.4841264999176929e-05], [-595.0, -536.0, -1.4841264999176929e-05], [-595.0, -536.0, -1.4841264999176929e-05], [-595.0, -536.0, -1.4841264999176929e-05], [-595.0, -536.0, -1.4841264999176929e-05], [-595.0, -536.0, -1.4841264999176929e-05], [-595.0, -536.0, -1.4841264999176929e-05], [-595.0, -536.0, -1.4841264999176929e-05], [-595.0, -536.0, -1.4841264999176929e-05], [-595.0, -536.0, -1.4841264999176929e-05], [-595.0, -536.0, -1.4841264999176929e-05], [-595.0, -536.0, -1.4841264999176929e-05], [-595.0, -536.0, -1.4841264999176929e-05], [-595.0, -536.0, -1.4841264999176929e-05], [-595.0, -536.0, -1.4841264999176929e-05], [-595.0, -536.0, -1.4841264999176929e-05]]"
49,0,"[[0.0, 0.0, 0.0], [102.0, 2.0, 31.180032852899984], [184.0, -38.0, 37.797449264646445], [245.0, -76.0, 21.204522550554458], [290.0, -107.0, -0.0832975435347123], [141.0, -188.0, 109.22073595778357], [199.0, -261.0, 104.97848795039903], [245.0, -295.0, 91.90931668053793], [289.0, -322.0, 77.13178023793807], [111.0, -222.0, 53.31321003046463], [157.0, -317.0, 60.27733533712089], [200.0, -368.0, 33.97311012583623], [240.0, -408.0, 6.195691224561983], [74.0, -237.0, -13.199422318667644], [108.0, -333.0, -16.36154441275238], [143.0, -390.0, -51.69699379344243], [178.0, -438.0, -84.90764459246567], [27.0, -236.0, -82.9627234372075], [17.0, -327.0, -97.79791939546496], [14.0, -387.0, -122.28874841695924], [17.0, -442.0, -145.77926404221643], [-645.0, -518.0, -7.562254950244096e-06], [-645.0, -518.0, -7.562254950244096e-06], [-645.0, -518.0, -7.562254950244096e-06], [-645.0, -518.0, -7.562254950244096e-06], [-645.0, -518.0, -7.562254950244096e-06], [-645.0, -518.0, -7.562254950244096e-06], [-645.0, -518.0, -7.562254950244096e-06], [-645.0, -518.0, -7.562254950244096e-06], [-645.0, -518.0, -7.562254950244096e-06], [-645.0, -518.0, -7.562254950244096e-06], [-645.0, -518.0, -7.562254950244096e-06], [-645.0, -518.0, -7.562254950244096e-06], [-645.0, -518.0, -7.562254950244096e-06], [-645.0, -518.0, -7.562254950244096e-06], [-645.0, -518.0, -7.562254950244096e-06], [-645.0, -518.0, -7.562254950244096e-06], [-645.0, -518.0, -7.562254950244096e-06], [-645.0, -518.0, -7.562254950244096e-06], [-645.0, -518.0, -7.562254950244096e-06], [-645.0, -518.0, -7.562254950244096e-06], [-645.0, -518.0, -7.562254950244096e-06]]"
50,0,"[[0.0, 0.0, 0.0], [104.0, 3.0, 32.27184129071756], [186.0, -38.0, 39.46752888966844], [246.0, -74.0, 23.433883462037414], [292.0, -102.0, 1.7891850081693121], [145.0, -193.0, 109.76550386088266], [206.0, -259.0, 104.85730737841197], [253.0, -293.0, 89.96783718568062], [297.0, -321.0, 74.23521862207826], [114.0, -226.0, 53.0773452621726], [163.0, -318.0, 59.931881102607036], [206.0, -369.0, 34.50463303387275], [245.0, -410.0, 7.305789254120896], [76.0, -239.0, -14.25707689628885], [109.0, -337.0, -17.37950457212358], [144.0, -394.0, -50.033643589011945], [177.0, -443.0, -81.39141167813602], [31.0, -237.0, -85.14039424262145], [21.0, -330.0, -100.53190324809361], [19.0, -392.0, -123.2181403225516], [23.0, -447.0, -145.23449613911734], [-673.0, -519.0, -1.0182096986000033e-05], [-673.0, -519.0, -1.0182096986000033e-05], [-673.0, -519.0, -1.0182096986000033e-05], [-673.0, -519.0, -1.0182096986000033e-05], [-673.0, -519.0, -1.0182096986000033e-05], [-673.0, -519.0, -1.0182096986000033e-05], [-673.0, -519.0, -1.0182096986000033e-05], [-673.0, -519.0, -1.0182096986000033e-05], [-673.0, -519.0, -1.0182096986000033e-05], [-673.0, -519.0, -1.0182096986000033e-05], [-673.0, -519.0, -1.0182096986000033e-05], [-673.0, -519.0, -1.0182096986000033e-05], [-673.0, -519.0, -1.0182096986000033e-05], [-673.0, -519.0, -1.0182096986000033e-05], [-673.0, -519.0, -1.0182096986000033e-05], [-673.0, -519.0, -1.0182096986000033e-05], [-673.0, -519.0, -1.0182096986000033e-05], [-673.0, -519.0, -1.0182096986000033e-05], [-673.0, -519.0, -1.0182096986000033e-05], [-673.0, -519.0, -1.0182096986000033e-05], [-673.0, -519.0, -1.0182096986000033e-05]]"
51,0,"[[0.0, 0.0, 0.0], [93.0, 9.0, 25.26199752877909], [175.0, -26.0, 28.97092278275258], [237.0, -54.0, 12.345566845619942], [286.0, -74.0, -12.324301371620493], [144.0, -187.0, 84.03488408351424], [209.0, -245.0, 75.93599637405848], [258.0, -276.0, 62.57422661445847], [304.0, -303.0, 47.98989565553734], [120.0, -218.0, 30.58180855998296], [168.0, -308.0, 34.990299230932266], [212.0, -362.0, 14.48743744742282], [253.0, -406.0, -10.212226767385289], [85.0, -230.0, -32.706877699820836], [114.0, -332.0, -44.67407641707217], [143.0, -397.0, -79.63931098244288], [174.0, -455.0, -111.53922307718898], [45.0, -224.0, -98.67037602575763], [42.0, -315.0, -123.1976421482157], [46.0, -371.0, -148.0585016665518], [55.0, -425.0, -170.96511591648576], [-728.0, -529.0, -9.057206455054256e-06], [-728.0, -529.0, -9.057206455054256e-06], [-728.0, -529.0, -9.057206455054256e-06], [-728.0, -529.0, -9.057206455054256e-06], [-728.0, -529.0, -9.057206455054256e-06], [-728.0, -529.0, -9.057206455054256e-06], [-728.0, -529.0, -9.057206455054256e-06], [-728.0, -529.0, -9.057206455054256e-06], [-728.0, -529.0, -9.057206455054256e-06], [-728.0, -529.0, -9.057206455054256e-06], [-728.0, -529.0, -9.057206455054256e-06], [-728.0, -529.0, -9.057206455054256e-06], [-728.0, -529.0, -9.057206455054256e-06], [-728.0, -529.0, -9.057206455054256e-06], [-728.0, -529.0, -9.057206455054256e-06], [-728.0, -529.0, -9.057206455054256e-06], [-728.0, -529.0, -9.057206455054256e-06], [-728.0, -529.0, -9.057206455054256e-06], [-728.0, -529.0, -9.057206455054256e-06], [-728.0, -529.0, -9.057206455054256e-06], [-728.0, -529.0, -9.057206455054256e-06]]"
52,0,"[[0.0, 0.0, 0.0], [95.0, 9.0, 36.16427340941277], [173.0, -30.0, 42.30254323405748], [231.0, -64.0, 25.20962107035075], [278.0, -87.0, 0.956032853292669], [145.0, -182.0, 97.5616346969772], [212.0, -246.0, 88.61441684945524], [260.0, -280.0, 73.15309486368096], [306.0, -311.0, 57.41118983036702], [119.0, -215.0, 38.102044302131674], [172.0, -307.0, 42.28475132264788], [214.0, -360.0, 21.884286785427605], [252.0, -405.0, -1.536279817892705], [84.0, -227.0, -30.678431822543246], [117.0, -330.0, -35.77758080001787], [147.0, -395.0, -62.98922608536782], [179.0, -453.0, -90.67909032174764], [45.0, -222.0, -102.54321542718299], [43.0, -317.0, -120.16592628768649], [44.0, -378.0, -138.7759259377894], [51.0, -433.0, -157.4383653030228], [-750.0, -544.0, -1.3350250753774162e-05], [-750.0, -544.0, -1.3350250753774162e-05], [-750.0, -544.0, -1.3350250753774162e-05], [-750.0, -544.0, -1.3350250753774162e-05], [-750.0, -544.0, -1.3350250753774162e-05], [-750.0, -544.0, -1.3350250753774162e-05], [-750.0, -544.0, -1.3350250753774162e-05], [-750.0, -544.0, -1.3350250753774162e-05], [-750.0, -544.0, -1.3350250753774162e-05], [-750.0, -544.0, -1.3350250753774162e-05], [-750.0, -544.0, -1.3350250753774162e-05], [-750.0, -544.0, -1.3350250753774162e-05], [-750.0, -544.0, -1.3350250753774162e-05], [-750.0, -544.0, -1.3350250753774162e-05], [-750.0, -544.0, -1.3350250753774162e-05], [-750.0, -544.0, -1.3350250753774162e-05], [-750.0, -544.0, -1.3350250753774162e-05], [-750.0, -544.0, -1.3350250753774162e-05], [-750.0, -544.0, -1.3350250753774162e-05], [-750.0, -544.0, -1.3350250753774162e-05], [-750.0, -544.0, -1.3350250753774162e-05]]"
53,0,"[[0.0, 0.0, 0.0], [90.0, 10.0, 10.27859331043527], [174.0, -27.0, 3.6501810574709737], [235.0, -58.0, -21.25857792269693], [279.0, -74.0, -53.883826619028696], [165.0, -176.0, 50.91440718708523], [235.0, -238.0, 29.621542190469597], [283.0, -272.0, 6.334064314782637], [325.0, -304.0, -14.988840156658569], [138.0, -210.0, 0.406206947915706], [197.0, -298.0, -7.802709005334293], [240.0, -349.0, -38.07825263821738], [278.0, -396.0, -69.989794399895], [100.0, -223.0, -59.40832503345851], [140.0, -321.0, -76.90946027149096], [171.0, -385.0, -117.04614694650795], [203.0, -442.0, -153.8766926538312], [54.0, -218.0, -123.32479874808348], [53.0, -308.0, -150.186856551117], [52.0, -368.0, -178.08644323374338], [57.0, -424.0, -204.08559281291477], [-784.0, -593.0, -1.5037515481708397e-05], [-784.0, -593.0, -1.5037515481708397e-05], [-784.0, -593.0, -1.5037515481708397e-05], [-784.0, -593.0, -1.5037515481708397e-05], [-784.0, -593.0, -1.5037515481708397e-05], [-784.0, -593.0, -1.5037515481708397e-05], [-784.0, -593.0, -1.5037515481708397e-05], [-784.0, -593.0, -1.5037515481708397e-05], [-784.0, -593.0, -1.5037515481708397e-05], [-784.0, -593.0, -1.5037515481708397e-05], [-784.0, -593.0, -1.5037515481708397e-05], [-784.0, -593.0, -1.5037515481708397e-05], [-784.0, -593.0, -1.5037515481708397e-05], [-784.0, -593.0, -1.5037515481708397e-05], [-784.0, -593.0, -1.5037515481708397e-05], [-784.0, -593.0, -1.5037515481708397e-05], [-784.0, -593.0, -1.5037515481708397e-05], [-784.0, -593.0, -1.5037515481708397e-05], [-784.0, -593.0, -1.5037515481708397e-05], [-784.0, -593.0, -1.5037515481708397e-05], [-784.0, -593.0, -1.5037515481708397e-05]]"
54,0,"[[0.0, 0.0, 0.0], [86.0, 13.0, 3.8285064463669585], [168.0, -18.0, -13.13775357216528], [230.0, -42.0, -46.4965928157651], [277.0, -58.0, -87.66469934473224], [166.0, -167.0, 24.353439546037748], [238.0, -226.0, -2.998289819508102], [287.0, -258.0, -28.561960707995922], [332.0, -288.0, -51.88030611024854], [141.0, -199.0, -25.434964640727742], [205.0, -288.0, -41.59600242227717], [251.0, -337.0, -73.36347714691871], [295.0, -382.0, -106.30446776494537], [105.0, -210.0, -83.0580657296558], [146.0, -309.0, -106.66133716224189], [178.0, -373.0, -148.00976842296478], [213.0, -432.0, -185.6550656029457], [60.0, -201.0, -144.13290702940395], [62.0, -291.0, -175.60903704386118], [59.0, -348.0, -204.18564390824434], [64.0, -401.0, -230.64656045396225], [-790.0, -617.0, -1.575774672346597e-05], [-790.0, -617.0, -1.575774672346597e-05], [-790.0, -617.0, -1.575774672346597e-05], [-790.0, -617.0, -1.575774672346597e-05], [-790.0, -617.0, -1.575774672346597e-05], [-790.0, -617.0, -1.575774672346597e-05], [-790.0, -617.0, -1.575774672346597e-05], [-790.0, -617.0, -1.575774672346597e-05], [-790.0, -617.0, -1.575774672346597e-05], [-790.0, -617.0, -1.575774672346597e-05], [-790.0, -617.0, -1.575774672346597e-05], [-790.0, -617.0, -1.575774672346597e-05], [-790.0, -617.0, -1.575774672346597e-05], [-790.0, -617.0, -1.575774672346597e-05], [-790.0, -617.0, -1.575774672346597e-05], [-790.0, -617.0, -1.575774672346597e-05], [-790.0, -617.0, -1.575774672346597e-05], [-790.0, -617.0, -1.575774672346597e-05], [-790.0, -617.0, -1.575774672346597e-05], [-790.0, -617.0, -1.575774672346597e-05], [-790.0, -617.0, -1.575774672346597e-05]]"
